0.037 9.364
0.011 20.918
0.037 9.459
0.091 5.095
0.012 20.577
0.018 15.490
0.017 15.903
0.028 11.431
0.014 18.664
0.030 10.742
0.038 9.164
0.107 4.558
0.011 21.326
0.050 7.633
0.014 18.561
0.011 20.849
0.024 12.707
0.107 4.568
0.011 21.068
0.022 13.528
0.034 9.887
0.010 22.182
0.515 1.570
0.064 6.482
0.012 20.335
0.048 7.889
0.160 3.483
0.021 13.719
0.022 13.421
0.013 19.224
0.035 9.762
0.011 21.177
0.089 5.171
0.048 7.865
0.011 21.343
0.071 6.039
0.018 15.436
0.062 6.632
0.014 17.883
0.011 21.877
0.021 13.838
0.028 11.343
0.013 19.484
0.011 21.728
0.011 21.537
0.011 21.544
0.021 13.998
0.026 11.951
0.057 7.007
0.012 19.766
0.012 19.684
0.015 17.757
0.018 15.657
0.033 10.233
0.039 9.133
0.023 12.880
0.038 9.233
0.047 7.997
0.012 20.033
0.042 8.576
0.024 12.558
0.014 18.554
0.014 18.167
0.020 14.188
0.015 17.778
0.025 12.177
0.031 10.605
0.064 6.468
0.032 10.278
0.011 21.487
0.095 4.944
0.023 12.975
0.025 12.292
0.016 16.685
0.031 10.682
0.011 21.491
0.023 12.992
0.019 14.860
0.015 17.200
0.036 9.566
0.023 13.128
0.016 16.812
0.220 2.796
2.486 0.538
0.016 16.867
0.010 22.215
0.013 19.029
0.016 16.314
0.030 10.732
0.073 5.924
0.153 3.581
0.213 2.858
0.017 15.979
0.010 22.354
0.012 20.477
0.054 7.297
0.010 22.817
0.010 22.894
0.058 6.898
0.036 9.671
0.136 3.879
0.213 2.859
0.021 13.905
0.014 18.676
0.021 13.763
0.058 6.913
0.020 14.433
0.228 2.732
0.029 11.060
0.063 6.545
0.025 12.316
0.029 11.008
0.022 13.536
0.010 22.432
0.014 17.819
0.018 15.120
0.014 18.645
0.011 21.441
0.025 12.238
0.036 9.535
0.018 15.278
0.010 22.306
0.010 22.693
0.047 8.009
0.076 5.765
0.010 22.442
0.011 21.784
0.072 5.964
0.061 6.682
0.037 9.372
0.010 22.250
0.083 5.430
0.024 12.792
0.033 10.168
0.015 17.050
0.010 22.733
0.011 21.296
0.035 9.687
0.027 11.779
0.086 5.315
0.010 22.629
0.085 5.343
0.089 5.162
0.017 15.746
0.011 21.475
0.045 8.218
0.012 19.819
0.011 22.113
0.041 8.820
0.015 17.133
0.022 13.531
0.026 11.873
0.033 10.176
0.014 18.494
0.014 17.986
0.062 6.590
0.024 12.725
0.183 3.169
0.013 19.116
0.015 17.060
0.110 4.498
0.011 21.801
0.030 10.798
0.010 22.251
0.011 21.170
0.018 15.316
0.027 11.532
0.100 4.798
0.015 17.510
0.014 17.833
0.119 4.240
0.019 14.878
0.011 21.946
0.064 6.516
0.065 6.423
0.027 11.736
0.434 1.765
0.029 11.040
0.228 2.729
0.053 7.405
0.018 15.445
0.012 20.356
0.119 4.261
0.045 8.270
0.016 16.956
0.016 16.515
0.071 6.036
0.114 4.375
0.012 20.535
7.019 0.266
0.013 19.404
0.175 3.273
0.010 22.554
0.149 3.649
0.010 22.741
0.015 17.285
0.023 13.185
0.014 17.939
0.017 16.209
0.012 20.288
0.012 20.503
0.218 2.819
0.039 9.026
0.053 7.416
0.032 10.401
0.026 11.888
0.018 15.531
0.010 22.854
0.040 8.975
0.037 9.334
0.012 20.219
0.040 8.861
0.018 15.317
0.011 21.928
0.117 4.290
0.028 11.439
0.022 13.253
0.018 15.149
0.026 12.014
0.079 5.604
0.012 19.708
0.015 17.653
0.015 17.733
0.014 18.422
0.048 7.917
0.023 12.970
0.011 21.471
2.780 0.499
0.069 6.168
0.027 11.584
0.546 1.508
0.022 13.337
0.016 16.950
0.020 14.475
0.025 12.297
0.025 12.238
0.034 9.919
0.012 20.495
0.012 20.311
0.012 20.137
0.016 16.598
0.050 7.691
0.011 22.060
0.042 8.620
0.082 5.493
0.038 9.170
0.042 8.579
0.885 1.087
0.019 14.823
0.032 10.436
0.203 2.961
0.014 18.012
0.095 4.945
0.035 9.760
0.064 6.495
0.013 18.769
0.015 17.159
0.091 5.095
0.010 22.264
0.018 15.181
0.038 9.168
0.014 18.592
0.017 16.209
0.015 17.286
0.481 1.645
0.030 10.750
0.022 13.215
0.015 17.028
0.019 14.586
0.012 20.527
0.016 16.380
0.019 14.827
0.986 1.009
0.057 6.997
0.031 10.527
0.071 6.056
0.012 20.468
0.014 18.418
0.042 8.610
0.634 1.363
0.013 19.552
0.013 19.529
0.014 17.823
0.012 19.752
0.024 12.543
0.032 10.444
0.073 5.943
0.038 9.306
0.016 16.774
0.018 15.492
0.048 7.886
0.080 5.568
0.011 21.942
0.016 16.456
0.010 22.430
0.021 13.858
0.015 17.034
0.038 9.243
0.027 11.808
0.013 18.800
0.040 8.927
0.012 20.582
0.012 19.847
0.027 11.672
0.063 6.520
0.012 20.256
0.064 6.510
0.018 15.483
0.036 9.516
0.013 19.563
0.011 21.780
0.011 21.023
0.017 15.956
0.028 11.310
0.021 13.620
0.012 20.468
0.011 21.667
0.011 22.060
0.037 9.448
0.018 15.119
0.020 14.372
0.056 7.107
0.013 19.052
0.015 17.441
0.011 21.530
0.021 14.024
0.085 5.353
0.012 19.922
0.010 22.440
0.023 12.975
0.036 9.591
0.119 4.257
0.052 7.495
0.095 4.948
0.012 20.333
0.038 9.179
0.157 3.524
0.088 5.208
0.037 9.345
0.022 13.458
0.039 9.150
0.053 7.390
0.040 8.855
0.019 14.605
0.049 7.751
0.049 7.778
0.010 22.812
0.012 20.645
0.016 16.828
0.700 1.275
0.035 9.806
0.016 16.895
0.013 18.834
0.024 12.618
0.018 15.136
0.012 19.789
0.042 8.685
0.011 21.374
0.013 18.795
0.011 21.193
0.014 18.355
0.021 13.688
0.021 13.949
0.036 9.588
0.039 9.081
0.122 4.192
0.076 5.758
0.103 4.704
0.010 22.505
0.024 12.535
0.012 20.513
0.015 17.593
0.014 18.444
0.046 8.112
0.035 9.860
0.099 4.817
0.029 11.079
0.012 19.898
0.024 12.792
0.045 8.280
0.011 21.229
0.142 3.762
0.060 6.811
0.111 4.470
0.019 14.610
0.013 19.628
0.118 4.278
0.013 18.892
0.017 16.271
0.131 3.984
0.013 18.931
0.014 18.109
0.017 15.844
0.206 2.931
0.012 20.815
0.125 4.109
0.029 11.130
0.011 21.129
0.022 13.283
0.014 18.363
0.088 5.240
0.017 15.669
0.012 20.311
0.030 10.765
0.040 8.994
0.013 18.956
0.022 13.444
0.020 14.542
0.085 5.327
0.034 10.021
0.046 8.057
0.019 14.651
0.019 14.590
0.012 20.032
0.012 20.517
0.093 5.011
0.017 15.751
0.017 15.813
0.181 3.193
0.029 11.224
0.012 20.508
0.014 18.503
0.015 17.234
0.011 21.750
0.014 18.403
0.010 22.278
0.015 17.385
0.012 20.585
0.015 17.254
0.014 17.859
0.032 10.395
0.033 10.150
0.020 14.479
0.022 13.597
0.024 12.484
0.045 8.190
0.025 12.136
0.016 16.693
0.014 18.182
0.020 14.095
0.027 11.719
0.013 19.343
0.014 18.602
0.142 3.779
0.042 8.701
0.017 16.183
0.035 9.781
0.041 8.739
0.026 12.008
0.011 20.981
0.016 16.849
0.012 20.035
0.011 21.283
0.099 4.819
0.015 17.492
0.036 9.679
0.028 11.295
0.030 10.907
0.019 14.753
0.026 11.847
0.020 14.488
0.048 7.907
0.017 16.202
0.044 8.329
0.017 16.084
0.130 4.001
0.015 17.366
0.011 21.491
0.037 9.365
0.060 6.743
0.047 8.050
0.018 15.153
0.014 18.619
0.690 1.288
0.022 13.341
0.052 7.452
0.011 20.963
0.014 18.139
0.028 11.269
0.014 18.470
0.059 6.871
0.123 4.155
0.010 22.796
0.011 21.055
0.011 21.705
0.027 11.607
0.047 7.975
0.016 17.001
0.025 12.405
0.017 15.821
0.016 16.960
0.032 10.298
0.015 17.527
0.025 12.178
0.018 15.437
0.047 7.972
0.023 13.190
0.011 20.878
0.012 20.675
0.012 20.372
0.096 4.912
0.012 20.444
0.020 14.322
0.016 16.479
0.063 6.563
0.034 9.924
0.015 17.693
0.011 21.733
0.130 4.002
0.038 9.320
0.038 9.274
0.032 10.446
0.104 4.667
0.025 12.213
0.011 20.833
0.069 6.176
0.050 7.707
0.013 19.220
0.015 17.176
0.033 10.090
0.162 3.447
0.217 2.830
0.072 5.999
0.013 19.499
0.096 4.937
0.021 13.636
0.059 6.823
0.012 20.016
0.014 18.481
0.025 12.228
0.034 9.983
0.025 12.289
0.022 13.468
0.010 22.298
0.038 9.320
0.035 9.789
0.025 12.176
0.029 10.989
0.118 4.276
0.020 14.381
0.014 18.311
0.021 13.754
0.022 13.450
0.017 15.814
0.272 2.426
0.013 19.353
0.044 8.379
0.057 7.044
0.046 8.127
0.080 5.582
0.024 12.605
0.019 14.899
0.013 19.130
0.024 12.500
0.067 6.289
0.011 20.982
0.012 20.645
0.038 9.248
0.013 18.812
0.085 5.327
0.027 11.591
0.013 19.286
0.475 1.659
0.019 14.944
0.024 12.458
0.065 6.439
0.020 14.067
0.019 14.811
0.042 8.674
0.054 7.307
0.018 15.520
0.057 7.045
0.014 18.415
0.010 22.175
0.043 8.554
0.020 14.133
0.012 19.767
0.034 10.058
0.013 19.161
0.010 22.546
0.020 14.251
0.018 15.395
0.081 5.539
0.012 20.280
0.043 8.496
0.016 16.553
0.135 3.907
0.014 17.871
0.015 17.714
0.019 15.012
0.049 7.734
0.012 19.812
0.079 5.604
0.018 15.573
0.017 15.949
0.697 1.278
0.071 6.022
0.013 19.517
0.034 10.027
0.020 14.519
0.011 21.090
0.052 7.497
0.010 22.168
0.016 16.881
0.016 16.431
0.024 12.747
0.024 12.769
0.033 10.253
0.025 12.223
0.018 15.283
0.024 12.538
0.041 8.783
0.029 11.233
0.010 22.246
0.015 17.661
0.018 15.282
0.018 15.624
0.011 21.597
0.011 21.789
0.062 6.618
0.102 4.724
0.016 16.574
0.076 5.762
0.066 6.328
0.024 12.720
0.011 21.074
0.011 21.666
0.050 7.652
0.011 21.297
0.028 11.292
0.021 13.927
0.014 18.132
0.024 12.474
0.051 7.520
0.027 11.544
0.011 21.864
0.339 2.087
0.016 16.308
0.023 13.012
0.013 18.746
0.023 13.144
0.013 19.141
0.011 21.939
0.030 10.811
0.042 8.629
0.010 22.754
0.020 14.268
0.247 2.588
0.033 10.154
0.032 10.430
0.014 18.510
0.015 17.649
0.018 15.352
0.047 7.941
0.030 10.829
0.012 19.934
0.010 22.318
0.014 18.125
0.030 10.847
0.043 8.514
0.013 18.956
0.011 21.685
0.011 21.150
0.047 7.981
0.057 7.011
0.015 17.237
0.013 19.430
0.121 4.201
0.071 6.046
0.030 10.900
0.027 11.533
0.010 22.722
0.013 19.660
0.015 17.705
0.031 10.565
0.012 20.772
0.019 14.995
0.045 8.261
0.019 14.934
0.086 5.315
0.038 9.255
0.018 15.533
0.012 19.823
0.020 14.196
0.011 22.115
0.018 15.150
0.014 18.240
0.064 6.471
0.093 5.034
0.012 20.166
0.036 9.641
0.012 20.433
0.020 14.352
0.030 10.944
0.011 21.704
0.012 20.591
0.066 6.346
0.344 2.065
0.039 9.039
0.013 19.568
0.010 22.210
0.015 17.523
0.014 17.821
0.017 16.250
0.013 18.850
0.089 5.170
0.010 22.290
0.012 20.469
0.022 13.427
0.367 1.975
0.015 17.701
0.062 6.642
0.011 21.267
0.022 13.383
0.024 12.470
0.029 10.997
0.013 19.391
0.022 13.333
0.015 17.594
0.028 11.507
0.083 5.452
0.027 11.586
0.019 14.606
0.012 20.350
0.029 11.123
0.028 11.254
0.031 10.673
0.397 1.873
0.289 2.327
0.129 4.028
0.011 21.123
0.031 10.567
0.056 7.120
0.040 8.861
0.034 9.897
0.028 11.509
0.013 19.389
0.011 20.860
0.011 21.242
0.018 15.183
0.011 21.489
0.032 10.353
0.012 20.430
0.024 12.596
0.012 20.164
0.013 18.683
0.033 10.192
0.017 16.083
0.014 18.363
0.015 17.644
0.044 8.314
0.013 19.432
0.017 15.894
0.025 12.452
0.080 5.588
0.040 8.905
0.034 10.020
0.019 14.728
0.744 1.222
0.012 20.810
0.025 12.272
0.039 9.106
0.017 16.268
0.016 16.574
0.029 11.057
0.019 14.874
0.010 22.411
0.023 13.032
0.026 11.856
0.014 18.147
0.323 2.156
0.030 10.806
0.012 19.742
0.013 19.223
0.013 19.093
0.052 7.492
0.029 11.135
0.030 10.841
0.057 7.016
0.010 22.806
0.017 16.197
0.019 14.727
0.235 2.675
0.125 4.113
0.011 20.846
0.013 19.461
0.027 11.712
0.130 3.998
0.031 10.622
0.073 5.933
0.029 11.200
0.027 11.676
0.016 16.765
0.010 22.808
0.011 21.398
0.024 12.521
0.563 1.479
0.016 16.936
0.011 21.709
0.024 12.763
0.031 10.502
0.012 20.342
0.016 16.641
0.225 2.754
0.024 12.754
0.031 10.552
0.101 4.744
0.011 21.155
0.019 14.773
0.011 20.951
0.016 16.763
0.063 6.532
0.022 13.222
0.015 17.198
0.013 18.688
0.012 19.816
0.015 17.105
0.014 17.959
0.026 11.862
0.020 14.429
0.015 17.347
0.018 15.644
0.173 3.294
0.022 13.234
0.013 19.077
0.405 1.850
0.013 18.876
0.078 5.689
0.014 17.871
0.016 16.694
0.023 12.820
0.011 21.366
0.016 16.495
1.476 0.767
0.012 19.718
0.023 13.032
0.108 4.543
0.278 2.387
0.307 2.233
0.060 6.741
0.069 6.133
0.014 18.034
0.041 8.810
0.012 20.772
0.435 1.762
0.025 12.317
0.023 13.182
0.016 16.885
0.015 17.706
0.013 18.798
0.051 7.612
0.013 19.218
0.010 22.395
0.018 15.651
0.040 8.975
0.034 9.967
0.012 20.284
0.011 21.174
0.010 22.291
0.055 7.180
0.021 13.855
0.055 7.210
0.019 14.624
0.011 21.489
0.045 8.239
0.011 21.979
0.030 10.751
0.328 2.133
0.041 8.759
0.028 11.367
0.012 20.557
0.013 19.154
0.013 19.268
0.049 7.823
0.013 18.888
0.028 11.453
0.012 20.259
0.013 19.608
0.054 7.232
0.563 1.479
0.088 5.231
0.011 21.748
0.183 3.178
0.031 10.718
0.012 20.714
0.036 9.517
0.010 22.818
0.054 7.241
0.458 1.702
0.011 20.979
0.024 12.572
0.188 3.113
0.018 15.258
0.155 3.550
0.047 7.984
0.030 10.736
0.102 4.710
0.011 21.108
0.048 7.933
0.296 2.286
0.043 8.495
0.044 8.337
0.016 16.720
0.013 19.243
0.012 20.416
0.052 7.421
0.039 9.112
0.017 16.234
0.022 13.509
0.017 15.767
0.017 16.106
0.014 18.484
0.029 11.068
0.039 9.125
0.021 13.806
0.011 21.806
0.036 9.666
0.017 15.872
0.025 12.378
0.016 16.920
0.062 6.589
0.018 15.295
0.055 7.178
0.013 19.137
0.117 4.296
0.026 11.932
0.020 14.517
0.104 4.647
0.010 22.227
0.012 20.524
0.027 11.677
0.021 13.867
0.013 18.761
0.014 17.978
0.026 11.951
0.057 7.049
0.027 11.796
0.014 18.469
0.078 5.655
0.050 7.719
0.051 7.547
0.010 22.680
0.029 11.060
0.052 7.434
0.143 3.757
0.010 22.335
0.036 9.639
0.039 9.022
0.073 5.949
0.039 9.021
0.084 5.369
0.013 19.217
0.072 5.982
2.331 0.563
0.024 12.812
0.010 22.827
0.060 6.759
0.481 1.646
0.016 16.458
0.011 20.960
0.022 13.599
0.013 19.236
0.011 21.834
0.086 5.320
0.011 21.741
0.023 12.958
0.012 19.704
0.013 19.627
0.042 8.639
0.011 21.719
0.037 9.464
0.027 11.559
0.023 13.156
0.013 18.778
0.070 6.122
0.014 18.284
0.023 13.090
0.578 1.451
0.054 7.264
0.017 15.925
0.014 18.111
0.154 3.564
0.010 22.671
0.054 7.242
0.127 4.065
0.012 20.629
0.055 7.192
0.023 13.068
0.048 7.914
0.292 2.311
0.102 4.728
0.022 13.435
0.048 7.932
0.016 16.724
0.013 18.776
0.015 17.669
0.012 19.928
0.043 8.476
0.012 20.697
0.015 17.100
0.017 15.977
0.027 11.786
0.018 15.174
0.019 14.870
0.015 17.786
0.405 1.850
0.017 15.901
0.015 17.333
0.021 13.953
0.014 17.852
0.010 22.798
0.011 21.838
0.013 19.298
0.025 12.424
0.037 9.384
0.036 9.595
0.017 16.078
0.012 19.693
0.018 15.160
0.099 4.817
0.014 18.574
0.011 20.836
0.013 18.988
0.017 16.094
0.011 21.924
0.012 20.697
0.045 8.298
0.014 18.250
0.113 4.415
0.072 6.005
0.028 11.406
0.040 8.851
0.108 4.537
0.092 5.058
5.826 0.302
0.027 11.718
0.022 13.380
0.026 12.053
0.066 6.317
0.013 18.898
0.056 7.098
0.031 10.611
0.037 9.480
0.015 17.293
0.072 5.958
0.015 17.025
0.011 21.320
0.045 8.195
0.019 14.683
0.027 11.696
0.010 22.827
0.012 20.035
0.024 12.575
0.021 13.711
0.013 19.670
0.016 16.388
0.157 3.528
0.017 15.932
0.018 15.219
0.011 21.160
0.032 10.401
0.010 22.439
0.013 19.159
0.024 12.786
0.029 11.148
0.072 6.010
0.024 12.704
0.011 21.794
0.029 11.131
0.019 14.660
0.021 13.692
0.029 11.023
0.158 3.511
0.019 14.842
0.017 16.181
0.045 8.212
0.023 12.816
0.010 22.511
0.011 20.868
0.025 12.168
0.024 12.538
0.049 7.729
0.064 6.515
0.013 18.948
0.021 13.883
0.020 14.285
0.106 4.599
0.011 21.293
0.013 19.009
0.013 19.567
0.011 20.985
0.051 7.603
0.011 21.288
0.034 9.930
0.018 15.614
0.010 22.464
0.013 19.383
0.025 12.131
0.012 20.021
0.015 17.099
0.020 14.145
0.014 17.980
0.017 16.068
0.012 20.821
0.010 22.400
0.065 6.386
0.011 21.255
0.026 11.897
0.022 13.381
0.012 20.720
0.013 19.218
0.018 15.614
0.012 20.416
0.666 1.318
0.012 20.225
0.011 21.469
0.051 7.556
0.051 7.538
0.051 7.556
0.013 18.688
0.045 8.225
0.026 11.995
0.015 17.162
0.109 4.507
0.014 18.023
0.033 10.251
0.045 8.230
0.028 11.478
0.045 8.284
0.019 15.001
0.021 13.780
0.017 16.042
0.019 15.068
0.039 9.157
0.014 17.981
0.018 15.204
0.017 16.167
0.029 11.121
0.017 16.219
0.012 20.075
0.018 15.211
0.027 11.731
0.017 15.853
0.018 15.226
0.094 4.976
0.033 10.168
0.014 18.629
0.046 8.063
0.011 21.157
0.020 14.112
0.076 5.779
0.013 19.100
0.013 19.460
0.076 5.766
0.014 18.100
0.028 11.354
0.011 21.019
0.014 17.950
0.010 22.711
0.054 7.278
0.011 21.672
0.010 22.475
0.027 11.761
0.011 21.441
0.013 19.081
0.023 12.859
0.017 15.997
0.016 16.407
0.016 16.435
0.012 20.820
0.024 12.672
0.024 12.533
0.042 8.586
0.017 16.075
0.096 4.927
0.097 4.885
0.011 21.232
0.014 17.940
0.753 1.212
0.012 20.717
0.034 10.055
0.020 14.278
0.212 2.873
0.218 2.814
0.084 5.394
0.019 15.016
0.013 19.558
0.029 10.999
0.021 13.911
0.031 10.534
1.383 0.802
0.014 17.863
0.020 14.373
0.048 7.870
0.143 3.755
0.016 16.695
0.153 3.588
0.014 18.556
0.011 21.386
0.060 6.754
0.011 22.123
0.012 20.756
0.013 18.719
0.013 19.406
0.013 18.906
0.015 17.020
0.122 4.188
0.016 16.443
0.011 21.614
0.076 5.773
0.056 7.125
1.181 0.893
0.045 8.297
0.012 19.842
0.037 9.466
0.013 18.876
0.018 15.239
0.024 12.659
0.011 21.933
0.018 15.255
0.012 19.851
0.049 7.770
0.016 16.460
0.013 18.851
0.010 22.236
0.174 3.281
0.148 3.659
0.043 8.555
0.039 9.029
0.017 15.672
0.014 17.991
0.014 17.914
0.026 11.827
0.042 8.630
0.016 16.418
0.011 21.477
0.014 18.456
0.563 1.477
0.011 21.646
0.032 10.476
0.014 18.127
0.044 8.348
0.032 10.474
0.019 14.912
0.014 18.148
0.013 18.874
0.011 20.899
0.017 16.107
0.010 22.215
0.010 22.653
0.060 6.752
0.010 22.219
0.030 10.905
0.015 17.721
0.024 12.665
0.014 17.796
0.025 12.348
0.013 18.716
0.011 21.646
0.017 15.714
0.010 22.557
0.018 15.232
0.017 16.213
0.122 4.179
0.016 16.822
0.042 8.660
0.011 21.752
0.059 6.849
0.019 15.003
0.014 18.648
0.090 5.125
0.067 6.258
0.014 18.348
0.014 18.411
0.038 9.226
0.011 21.491
0.056 7.098
0.040 8.976
0.027 11.612
0.014 17.854
0.409 1.836
0.023 13.105
0.011 21.257
0.014 17.983
0.012 20.807
0.034 9.964
0.011 20.857
0.531 1.539
0.021 13.724
0.012 20.671
0.034 9.878
0.022 13.235
0.075 5.847
0.092 5.051
0.012 20.249
0.021 13.961
0.021 13.678
0.244 2.613
0.015 17.458
0.055 7.155
0.036 9.671
0.043 8.483
0.031 10.584
0.022 13.552
0.028 11.416
2.250 0.576
0.014 18.031
0.011 21.091
0.028 11.319
0.085 5.325
0.021 13.805
0.040 8.931
0.011 21.686
0.016 16.716
0.099 4.806
0.010 22.309
0.011 21.184
0.014 18.563
0.021 14.059
0.019 14.908
0.026 11.856
0.014 17.994
0.674 1.307
0.022 13.265
0.011 21.182
0.089 5.185
0.011 22.117
0.021 13.938
0.011 21.757
0.025 12.159
0.019 14.747
0.020 14.076
0.036 9.523
0.036 9.546
0.062 6.644
0.014 18.024
0.011 21.511
0.010 22.790
0.016 16.895
0.012 20.355
0.012 20.155
0.011 21.582
0.852 1.115
0.025 12.139
0.073 5.953
0.029 11.115
0.010 22.312
0.795 1.169
0.041 8.770
0.012 20.596
0.015 17.328
0.016 16.346
0.670 1.312
0.011 21.607
0.042 8.675
0.015 17.504
0.021 13.698
0.585 1.440
0.761 1.204
0.014 18.246
0.031 10.579
0.015 17.187
0.068 6.220
0.013 18.842
0.019 14.951
0.021 13.973
0.012 20.233
0.020 14.359
0.034 9.957
0.032 10.335
0.041 8.787
0.102 4.724
0.012 19.832
0.013 19.476
0.012 19.765
0.024 12.474
0.021 13.914
0.013 19.489
0.037 9.409
0.013 18.834
0.020 14.094
0.018 15.096
0.014 18.033
0.011 21.032
0.011 21.049
0.044 8.421
0.067 6.256
0.023 12.972
0.100 4.771
1.155 0.907
0.764 1.201
0.056 7.083
0.017 16.052
0.046 8.075
0.019 14.922
0.061 6.692
0.170 3.337
0.015 17.404
0.014 18.038
0.053 7.385
0.020 14.274
0.025 12.256
0.014 17.996
0.040 8.945
0.016 16.852
0.282 2.363
0.015 17.100
0.037 9.335
0.018 15.467
5.922 0.298
0.012 20.652
0.091 5.111
0.012 20.745
1.745 0.685
0.014 18.584
0.081 5.534
0.035 9.859
0.017 15.805
0.038 9.278
0.011 21.037
0.014 18.456
0.017 16.115
0.014 18.097
0.013 18.782
0.018 15.626
0.026 11.963
0.232 2.704
0.055 7.147
0.018 15.398
0.048 7.889
0.059 6.860
0.032 10.293
0.041 8.798
0.015 17.008
0.016 16.587
0.348 2.049
0.013 18.730
0.019 14.886
0.043 8.546
0.013 18.853
0.022 13.434
0.024 12.782
0.017 15.763
0.047 8.012
0.016 16.965
0.065 6.404
0.174 3.281
0.018 15.548
0.066 6.328
0.031 10.516
0.025 12.155
0.018 15.653
0.015 17.564
0.030 10.956
0.012 20.406
0.015 17.293
0.014 17.958
0.037 9.432
0.057 7.019
0.082 5.497
0.012 20.392
0.025 12.130
0.052 7.505
0.514 1.573
0.054 7.313
0.016 16.715
0.091 5.105
0.019 14.684
0.011 21.947
0.145 3.713
0.012 20.248
0.015 17.420
0.012 20.019
0.018 15.308
0.054 7.271
0.010 22.850
0.020 14.406
0.039 9.069
0.042 8.597
0.018 15.414
0.035 9.763
0.012 19.932
0.013 18.976
0.091 5.086
0.024 12.700
0.011 21.085
0.022 13.399
0.024 12.614
0.018 15.272
0.065 6.402
0.012 19.889
0.020 14.370
0.144 3.733
0.016 16.802
0.041 8.741
0.016 16.746
0.010 22.655
0.010 22.226
0.020 14.518
0.029 11.195
0.023 12.847
0.018 15.657
0.075 5.813
0.019 14.839
0.011 20.849
0.014 18.298
0.027 11.614
0.062 6.641
0.028 11.240
0.061 6.684
0.016 16.701
0.014 17.993
0.012 20.048
0.026 11.937
0.092 5.056
0.013 19.549
0.016 16.361
0.013 19.407
0.038 9.214
0.012 19.689
0.056 7.107
0.031 10.567
0.018 15.493
0.016 16.895
0.018 15.132
0.017 16.277
0.011 21.369
0.013 19.634
0.058 6.943
0.046 8.075
0.010 22.275
0.011 21.828
0.015 17.675
0.071 6.048
0.311 2.215
0.022 13.366
0.029 11.179
0.010 22.596
0.207 2.921
0.022 13.536
0.012 19.876
0.015 17.038
0.011 20.988
0.033 10.082
0.057 7.015
0.279 2.385
0.014 18.514
0.011 20.873
0.011 22.048
0.051 7.539
0.018 15.182
0.010 22.745
0.020 14.342
0.028 11.358
