-0.49928484967704456 -0.41581661636696265 -0.2957246562488427 -0.27906593560060095 -0.3053442323275452 -0.330903529196426 -0.013232033251008624 -0.15577908578653749 -0.0697681301540892 -0.04901246089635625 -0.07685422192666061 -0.18291035874826622 -0.17324216974145001 -0.14772837424986526 -0.07859361738440096 -0.07509045107735911 -0.05202961907498119 -0.0284078556740793 -0.06890721851196911 -0.11325815041428347 -0.13983838316138433 -0.1835655176034749 -0.24377873760276392 -0.1091924256204616 -0.06118336101194268 -0.08501483006661266 -0.15545420390525627 -0.21160492499268405 -0.1532133883094629 0.272455662049588 -0.3068076512578473 -0.15228252684785545 -0.13287626794233476 -0.03794956482832364 0.1934508337857358 2.1052623509444977 2.0402104139217516 1.088639093079833 0.8883894993926774 1.2035939189652094 1.7944871565490028 2.509488791389211 0.17230101158701502 0.1260946680812914 -0.015183583177285432 -0.1955891931457416 0.13505377510172484 0.8723457506859166 0.5011565681814365 -0.37999828771693284 0.3687238307574618 0.531922755877031 -0.11304664526308922 -0.25939688481852313 -0.679102271214599 -0.7922728612066472 3.493993836262658 3.3273925835570055 3.2548176537367173 2.4485919472963396 1.3687503953365125 5.345727357857287 6.469254515668767 1.8291875910639968 1.0117052791963386 0.8706088839986627 1.347336850048153 2.5962396835078994 2.8658351206372874 1.7427654088796687 0.28525561998421667 0.7806573073003532 -0.5553617035712113 8.476147769182797 11.05137935935277 4.324600645244815 1.0034953313969905 1.6621561116883756 2.6901394825337985 36.98281719887169 15.85837397388384 21.451037826926985 31.487522508509006 30.415701989422285 36.14605179217015 40.88216245894787 10.451656661162165 19.86214774375353 26.25033523585426 3.748320611064476 3.2476499968714476 10.333626665147351 6.991596344366553 1.266861184187834 7.846172999116762 18.295362839030346 1.232251013287132 1.448910354720665 5.8739820157108555 4.716995984361704 0.1467103138964762 0.07382726230255655 1.1736683508221264 6.805169323550115 11.685114659673168 20.65150987686633 12.236365554944822 2.3263262425177276 3.4744708583469968 4.109710671345348 49.54742672635264 34.42302930599019 45.49657309135639 48.79015727108083 35.29895961654488 12.826806968755006 44.04765758574502 27.18990918177913 39.00206251118357 26.9421700801076 31.607599631148005 7.889394671912113 8.127458784857968 19.425943496374018 7.561923485676968 18.136709555604217 20.84691511174472 7.395651887721318 2.88578542055562 6.2797376355359225 2.95263523583855 30.388871871908645 17.44016191501726 44.13015007767335 12.92919325328399 41.34068402898822 18.09121469619727 13.302970524200047 13.296390364291202 20.78015164640494 19.302066030119818 14.721815142030849 8.792207942281 3.8119210934532615 6.485793198756204 1.1966096127368662 2.3334843355161103 1.4717263364258215 1.2739652397034085 2.6803378569230367 1.4265897494947755 7.109498442965719 8.15583288031168 4.979493049809169 10.891158117400515 1.2319537773454352 1.5654681827073205 2.4381817223156843 0.6334052365022037 0.8952570175661706 1.4405110190103605 3.212283150053274 6.767271159428158 1.3960469121705803 2.533952844349522 4.693394200215277 9.65426443536393 6.243409687771354 6.373143320634579 2.488414150575136 0.807498211703503 2.2730792816824 1.0727212914548392 1.3934754298080385 3.7206587075467255 1.28293299517238 0.8348289859737444 3.9262131268105263 3.8371450089743466 1.396486469731736 0.8635155288047422 1.6619160076787811 0.6720389506552583 0.9746058827211292 1.143122500695911 3.6249320172363007 2.0980718762342216 2.1956308349962326 2.2349826021891444 2.3392579569263217 -1.5172856791178426 1.2661127205410896 0.8248171830234674 0.2684935674417563 0.7893055886785307 0.7577801028554276 2.21157628023936 1.5822391797281194 1.5026569333594098 0.9223910326905184 0.7091273784620332 0.6365310864750209 0.8070200499570013 0.5286626267227107 0.5107053527803791 1.1621404204726622 1.2948017149703757 1.3276342604247502 0.1898586358827452 1.471126166225565 0.8650905533895503 0.45936298054090907 0.5927766860802246 0.8921062184508676 0.26611181128994127 0.12321007550992026 0.6861302320640985 0.1832069866637117 -0.010684111601422323 0.19593514640192078 1.124275316890195 0.27464958846872256 1.0432509148767193 0.15015374649262142 -0.2089747979383384 1.6336948593741587 0.7317862456126588 1.270741038006658 0.49002592296948677 0.26894172006384387 0.38473276731807604 0.5478830520988902 0.5127922579802503 0.3030638180846573 -0.36265350337027163 0.04813853657625499 -0.2734278930424744 1.0712107394400514 0.27816427706047264 0.28745408988716575 0.28290137795743575 0.16822617302576737 -0.6171719854138104 -0.20975922223344992 -0.033814214079987095 -0.34960861885063127 -0.2305936316784 0.4442465292800653 0.7834036036247687 0.3118756550722201 0.5162492761858057 0.6223579101800545 0.3778914414597384 0.9858495733872467 0.26139244033296366 0.60390434496246 0.2907410461145533 0.13904956554753287 0.16969559058395833 0.16044311187114288 0.16284470276527974 -0.6536526306191596 -0.30188596751450375 -0.21466095840682345 0.9252413691226054 -0.027024201997503362 0.06233800432442968 0.11900599744585968 -0.1627682872417178 -0.49492367619344774 0.11705077350283488 -0.542559057037078 -0.4364749337626774 -0.1707936373874214 0.7904975811046898 0.47664959429773146 0.5819686278577643 0.6975438060695797 0.7749156425394275 0.4802286931362986 0.38822204508946206 0.11064573585616048 0.36269104165240423 0.11703811119209613 0.11802971162373126 -0.1261092476678417 0.056871042009649556 0.18447300109207487 -0.3488142646961803 -0.18378057931872507 0.09233487510083746 0.4345390916747803 -0.05385401280241297 0.028108997791233936 -0.013087325865846438 -0.12311885727251597 -0.11081121203647001 0.3310722056263348 -0.14127907452095192 -0.08395281798024952 0.0822315586106864 0.799117383110777 0.3508666425072829 0.5939236694661804 0.3439335023226956 0.5087485143421272 0.47489061185591364 0.19206677403288472 0.07478216040756305 0.08944717271030724 0.13624647073408055 0.19751225163165137 -0.10081769826035306 -0.012430277058110168 0.017039647250392333 -0.056598465574884356 -0.06026397808374985 0.311862919037712 0.06474940060841965 -0.07304192784226339 0.011048000881606793 -0.04620075006023068 -0.03253631761804681 0.17356039399078468 0.3069617556775656 -0.14838971717654612 0.09968490947879342 0.18070515173990764 0.14236504067359135 -0.09608518758047489 0.3442446939789148 -0.14941838173769603 -0.09008445286355499 0.22132059794558173 0.18442760735745675 -0.011206102340234692 -0.1779694954797546 0.07282592380580928 0.004344230547302726 -0.06896961597213476 -0.004826719213281706 0.031825786723156974 0.011434494045611207 -0.011597749847871373 0.22711265192398755 -0.3715113609438397 -0.021914866504964905 0.012057403425727205 -0.0014402518589798233 -0.074869064854745 0.13032239114415534 0.01144938293406317 -0.029777646701579046 0.0032823541010221944 0.15821262559405264 -0.26149083034801135 -0.3912969245754393 -0.05503217361384021 -0.5149200782836021 -0.32893434608216005 -0.15078090167116945 -0.11328151112122611 -0.09351217985387172 -0.3967540688056029 0.002061189912469138 0.048820649510278216 -0.0688183073376425 -0.017484617428819942 0.02233150905274077 0.06683737803332793 0.026961722012731355 0.10611806354214488 -0.6281432404657245 0.05305812432138219 -0.012916074195593883 -0.016613584253881823 0.04734335698415891 0.14220530895996922 0.06042956746910538 0.05579370141034858 0.14121009978785928 0.19128440030407104 -0.48810601849817875 -0.5874421876918858 -0.24176900509900365 -0.6269658057067911 -0.387157283263749 -0.03437061593915575 -0.28168502206299656 -0.0768346697526274 -0.38582457922260577 0.021603358049183077 0.004478845304962061 0.037498017759725125 0.05556260628877584 0.016790360017442302 0.18375360935806895 0.10624549650485796 0.15248942174449387 -0.5832577635576275 0.04863915795527636 0.032619177069319105 0.04023681465769822 0.09618107519942641 0.283049024209305 0.07416696018677102 0.16940816513431425 0.20718434340305747 0.29938289417630587 -0.46483325360628847 -0.41073580223644457 -0.1762978047147244 -0.5283273194543774 -0.2754319654900273 -0.008913715294406495 -0.19940677748297 -0.026658615926179144 -0.31324122055211595 0.03580590875567286 0.011159392410400742 0.12959489862919482 0.08403423496222151 -3.171347092035292e-05 0.2759363228101663 0.21135654978728924 0.15829560874709436 -0.44575709118893553 0.0862905214883322 0.0539892814428442 0.046106263898078696 0.07488927955364698 0.2600482823546543 0.09215864758895141 0.2388589863424711 0.2759955409974887 0.31386040329418974 -0.3259748651449107 -0.3169957669192722 -0.18991267249151988 -0.4068283287923792 -0.18678342432710263 0.06767624235044317 -0.1074555509434104 0.07406697876809296 -0.13101577995821084 0.05180792621724356 0.06613812584832847 0.14972483241132753 0.053555402760873144 0.072168784291592 0.2742927561119399 0.20039483385043608 0.20630285187169253 -0.30563097101766473 0.08468555405784567 0.0783655067136496 0.07519509976745442 0.1176999420548214 0.2981517866241142 0.056915181011550756 0.2455524434414758 0.2573208294099247 0.22361744356179378 -0.20214794730097405 -0.22135362536665193 -0.07015862245615799 -0.29879993607720057 -0.1576211927326191 0.019416242527256992 -0.04598389856770237 0.1444003241875462 -0.11879329336088011 0.023760059355566517 0.02861518985156485 0.15039884684885887 0.08691747566649 0.04113590211607854 0.2575441301824268 0.1810939079571202 0.17452090100500106 -0.22260162929020127 0.09182123595974473 0.04538412728982238 0.0783588937980343 0.11309202444371486 0.20248289102256925 0.06502857119281327 0.23130842254050388 0.21873711620986938 0.22047908264682642 -0.14313390121265834 -0.10346631478496314 0.026480838353163037 -0.17155589804766108 -0.07613299050231696 0.02293988514688345 0.01890766630845224 0.18747180444462155 -0.03936112471742268 0.02825745270359949 -0.12479374165633302 0.30584836554123035 0.2672398763244622 0.211552279991042 0.24804391090738345 0.13550466246226425 0.18419360624301773 0.0895225992009396 0.15997590708065523 0.23490999051711317 0.10278040560172844 0.12859644112048774 0.08628273479745928 0.10976741178953899 0.11834443694216878 0.06943175468600114 0.05199013910182613 0.1708608642824465 0.09176234254314887 0.10437770957982201 -0.0030531709402962987 0.04707052057067597 0.04237068305338061 0.03472537938708553 0.052819650893404804 0.0802658876211571 0.03164838549684012 0.10766007901537322 0.02976014474382415 0.07474600147241252 0.025532542198281438 0.03824743664913453 0.031705407781335446 0.01891940891234648 0.05159597013516742 0.017823952969952952 0.06943738240317705 0.01471762963249333 0.015238904693792747 0.03341663117348604 0.017255775620542552 0.029615225725269423 0.026473004407863484 0.04729727837949723 -0.009725244106537799 0.029090191995740363 0.0212281475798093 0.027145895506652976 0.013042939054649798 0.009264335905635914 0.029641106431768385 0.018222592955404706 0.03639547752827529 0.03454281947588753 0.046535855049394545 0.015713000625283156 0.025801087769286146 0.0447717103279975 0.01742583977175704 0.026362800720311906 0.028257086488722785 0.022679517833293725 0.019936887922229394 0.0580837670011959 0.062476263741727704 0.03562173820217294 0.06157957138304086 0.017420507084918636 0.03565083493116507 0.019764449418205734 0.03297818033336574 0.022520018534081414 0.03869590416172854 0.01733807859350167 0.042574267626491365 0.013340604694990692 -0.0032709224199891514 0.018972108263066088 0.0030787983620697173 0.021768637104724126 -0.004427327350284659 0.003054928594238534 0.027394294363564352 0.032365661934807506 0.023917726296160225 0.02026071859605782 0.008098965182268315 -0.5103020990513467 2.492822174899198 1.4423084932723078 1.7455176032797726 0.4530036645960789 1.0155475774018288 -0.16921013084570777 -0.5536529847483738 -0.3481357659037558 2.1200634135696066 1.4806735604833756 3.66271437358446 1.9930981375803811 3.115810888961333 0.9012175192044731 1.4629599963824795 1.3149880963383753 2.182694566649627 -0.2854826358828683 2.795230723686798 3.923364767325624 2.032268233184362 1.7500795325306666 1.9621830932250626 1.7222421976614668 1.8736996799435206 1.7563279276036377 0.8901944388586401 1.8531268462568133 2.314175548631875 1.465223515990128 1.2890516381019372 1.801629210420493 1.4433236380168906 1.6264406714041562 1.3619879826654262 1.8530741886223692 1.1828293983509708 1.0389182216946529 1.1858863143841385 1.0269104617289604 0.7115661959785782 0.7478011992075709 0.441990009341923 1.1286615552657577 0.5867034743989455 0.43095956800215224 0.29734367340261353 0.4718045945431864 0.009634742527044382 -0.011376946765358902 0.1333415653641428 0.12187576731062989 -0.208253347574154 -0.31187981869462095 -0.03594536562568045 -0.35537484912220885 -0.18582909300025602 -0.30846965183041847 -0.12675758128590262 -0.2739710221375237 -0.1891339531583368 -0.05561111923019807 -0.1570331746206296 -0.08029083903638312 -0.22375835365026028 -0.17366503394171692 -0.15919632302051792 -0.0836068165356668 0.16453557356294574 0.031031481368385624 -0.029932107785376475 -0.18749311369849392 -0.039902405660880505 0.07336415288374452 0.038647743226476315 0.051184314244070786 0.15387575427108713 0.12176450646309651 0.14510215024121478 0.14277523177483262 0.2109045197437788 0.16475272477394984 0.09092801726953656 0.3319205326471372 0.16617903504729337 0.15080444281723485 0.21409839978475576 0.35305979288948763 0.3151183077552617 0.14526215372443316 0.38736653015851735 0.28005933419393564 0.3776388458356706 0.32918418033085917 0.4218195192165847 0.40306683746031263 0.19927561677522188 0.45338427969885736 0.33423909005787183 0.43928728191069316 0.4479389455639197 0.5009348156071148 0.4410005284946929 0.15403715912187704 0.5008629070832314 0.3612052264068163 0.49731148515688967 0.5068666441343571 0.5767296250716961 0.4492226864746666 0.3170395090638509 0.5011520177826028 0.38506657310779835 0.5538846784440105 0.4810329901020653 0.575589023066938 0.40224243096001994 -0.1598959737542823 -0.11257703765738171 -0.030009487755690897 -0.13815217140929703 0.26491395383306754 0.4274934039181713 0.04784459663859178 0.3058723519917002 0.4807877804287863 0.9503116382408756 1.2944989155987947 0.7968176261218055 1.2686416611768103 1.40308889508355 1.114425269201027 0.9227048512855682 0.9361042380157959 1.2604244542663317 0.8967492269037384 0.9619886489105084 0.993235367826898 0.7202008897277116 0.830070959435906 0.7090188095582816 1.0228798618909396 0.7380376125292771 0.7554980382615311 0.4953857484302677 0.4611881133217055 0.3926364530239988 0.3726664092383635 0.3530713396606802 0.554967179596562 0.46366892006643046 0.4142547920508125 0.31354074729676656 0.16986956215914945 0.1800820833413672 0.051922434884895494 0.055714311031294934 0.049719150112663396 0.19202356019882244 0.21374251835460994 0.118656501644247 -0.029426162459033723 -0.1428253505456063 -0.013863670203558581 -0.13758472212078693 0.05597548666094988 0.0770284505452541 -0.03289892440833492 -0.1500277929720856 -0.14418513173017572 -0.1475526994692102 -0.08017961557060008 -0.013634436811923495 -0.0768189683221462 -0.10902769296584419 -0.04971343688831234 -0.02907533361484298 0.05331808067030196 0.10019514778103333 -0.04121350630134795 0.03428163272415533 0.03243842189929045 0.05534593687957238 0.12306660032598117 0.04462814011187545 0.08786270628118832 0.028131486472325017 0.00432491642846867 0.03937997317575352 0.12239401262978114 0.24442855317667253 0.12493351990920093 0.2827864972649303 0.047571817341694425 0.056724759049057355 0.13325998020861995 0.22368838867774507 0.30526561993106277 0.17105744849109814 0.33327368017885056 0.10812187776067805 0.08101160492581819 0.11968937063114658 0.2667395181221822 0.42470956541937005 0.227944329028489 0.3809909401776994 0.15314936449684216 0.13748583866881425 0.21522876749908568 0.3261295628133199 0.4249982294778975 0.2868702185680183 0.39373092216259564 0.2256109385338768 0.1477445175222387 0.21312026129499448 0.34140189969731294 0.46130884374714703 0.27467027425948887 0.37364057559490094 0.18153250705116755 0.33402657954047277 0.21355107221964612 0.11175253523545166 0.1753490015793665 0.11637877580632132 0.07714897230699534 0.1697116675562611 0.04481092944112039 0.0347751095267745 0.026741993226653746 -0.0032449459917230613 0.012279412589546944 0.010559006665791626 -0.03633792693814117 0.0036952334568335628 0.008368770912412848 -0.02486565979640433 0.01590831432877446 0.03217403631548311 -0.02908930074063444 -0.014395449282403869 0.03503162868697125 -0.004557526108625415 -0.013079019670264928 -0.007908388901853962 0.043138720541863726 0.012017756596002764 0.0300788855214384 0.007837831964359918 -0.0025796318736355257 0.03349144926391628 0.012194414470134423 0.020883870953858234 0.04396276786488648 -0.007081955948228422 0.014301432558741181 -0.004041242730809364 0.02516156830596492 0.00929405507886187 0.03587772251541945 0.08302888693015269 0.04843387845212955 0.06762725548281416 0.027832471662239767 0.027904760845543615 0.0341895893368004 0.05996023336105089 0.12573685401137732 0.06374049824536197 0.0987214071586792 0.044839798074574264 0.01413900486092866 0.060204853342969815 0.0780716373576963 0.11518502584687343 0.0593666059567948 0.09423157228824554 0.0598885673920608 0.011447779650926923 0.007590490688519388 0.03575436022452893 -0.001400326630965567 0.0230088883882041 0.02965385266337691 0.01612745086315786 0.0069019167776429675 0.024230176572782623 0.03185017779283473 0.0028582666758885616 0.006880932764305158 0.007228095027236496 0.015156173113011739 0.01221236941703502 0.03515898985893149 0.009764021340323501 0.02093511832247179 0.01602849186235402
